id,title
17764,Sanitation -- England -- London -- History -- 19th century
17765,"Architecture, Renaissance"
17766,Canada -- History -- 1763-1867
17767,Colorado -- Guidebooks
17768,"Philosophers, Modern -- England -- Biography"
17769,Friendly visiting
17770,"Dundonald, Thomas Cochrane, Earl of, 1775-1860"
17771,Parent and child
17772,Puzzles -- Juvenile literature
17773,"Craft, William"
17774,"Thwaites, Reuben Gold, 1853-1913 -- Travel -- Ohio River"
17775,Argentina -- Economic conditions
17776,Jews -- Belarus -- Polatsk -- Biography
17777,Mechanical movements
17778,"Stendhal, 1783-1842"
17779,Polar regions -- Juvenile fiction
17780,Arizona -- Description and travel
17781,"United States -- History -- Civil War, 1861-1865 -- Regimental histories -- Texas Cavalry -- 8th"
17782,British -- Russia -- Fiction
17783,Exposition internationale de Milan (1906)
17784,"Botany, Economic"
17785,"Tsushima, Battle of, 1905"
17786,Post-impressionism (Art)
17787,"Daniels, Thomas -- Trials, litigation, etc."
17788,Marbled papers
17789,Mammals -- Nebraska
17790,Convents -- Fiction
17791,Tennis courts
17792,"Louisiana Purchase Exposition (1904 : Saint Louis, Mo.)"
17793,"Schumann, Robert, 1810-1856 -- Juvenile literature"
17794,Women -- Germany -- Early works to 1800
17795,"Freemasons -- Legal status, laws, etc."
17796,Puritans
17797,Urban ecology (Sociology) -- Japan
17798,Country life -- England -- Humor
17799,Minnesota -- Fiction
17800,"Bible. Timothy, 1st, IV, 16 -- Sermons"
17801,"Carlyle, Thomas, 1795-1881"
17802,Immigrant children -- Fiction
17803,Children -- Conduct of life -- Juvenile literature
17804,Education -- Ireland -- History
17805,Public libraries
17806,"Paul, the Apostle, Saint -- Fiction"
17807,Switzerland -- Description and travel -- Juvenile literature
17808,Humanities
17809,Natural history -- India -- Andaman and Nicobar Islands
17810,"Art, Greek -- History"
17811,Mayflower (Ship) -- Fiction
17812,First loves -- Fiction
17813,Mencius. Mengzi
17814,Slave narratives -- Georgia
17815,"Poets, English -- Homes and haunts -- Europe"
17816,Portuguese language -- Dictionaries
17817,Illinois -- Politics and government -- 1865-1950
17818,Burlesques
17819,Lameness in horses
17820,"Maupassant, Guy de, 1850-1893 -- Translations into English"
17821,United States -- Politics and government -- 1783-1809
17822,Colorado -- Antiquities
17823,"Pontiac''s Conspiracy, 1763-1765 -- Juvenile fiction"
17824,Stuffed animals (Toys) -- Juvenile fiction
17825,Folklore -- Asia
17826,Greece -- Social life and customs
17827,Venezuela -- Juvenile fiction
17828,Military orders
17829,Chimpanzees
17830,"United States. Army. Rhode Island Light Artillery Regiment, 1st (1861-1865). Battery A"
17831,Finance -- New York (State)
17832,Cotton machinery
17833,Positivism -- Fiction
17834,Vocabulary
17835,Great Britain -- Juvenile fiction
17836,"Briggs, Thomas, 1832-1917"
17837,"Claudianus, Claudius -- Translations into English"
17838,Steel
17839,Lutheran Church -- Hymns -- History and criticism
17840,"United States -- History -- Civil War, 1861-1865 -- Participation, African American"
17841,Cathédrale de Chartres -- History
17842,"Literature, Modern -- 20th century"
17843,"Bunker Hill, Battle of, Boston, Mass., 1775"
17844,Jealousy -- Drama
17845,Wampum
17846,Achilles (Mythological character)
17847,Reflecting telescopes
17848,Haunted houses -- France -- Drama
17849,"Buchanan, George, 1506-1582"
17850,N.Y. City Lunatic Asylum
17851,"Gases, Asphyxiating and poisonous -- War use"
17852,"English language -- Middle English, 1100-1500 -- Dictionaries"
17853,Oulu (Finland) -- Fiction
17854,Women dog owners -- Juvenile poetry
17855,Publishers and publishing -- Great Britain -- Correspondence
17856,Saving and investment
17857,"Cecco d''Ascoli, 1269-1327 -- Fiction"
17858,London (England) -- Population
17859,Penguins
17860,Family life
17861,"Field, Eugene, 1850-1895"
17862,Aristocracy (Social class) -- Russia -- Fiction
17863,"Folk literature, English"
17864,Slavery -- Brazil -- Fiction
17865,Libraries -- History
17866,"Bradstreet, Anne, 1612?-1672"
17867,Swedes -- Canada
17868,Conjoined twins -- Fiction
17869,Amusements -- France -- Paris
17870,"Drama, Medieval"
17871,"Forster, Georg, 1754-1794 -- Fiction"
17872,"Ahab, King of Israel -- Drama"
17873,Mediums -- Fiction
17874,Egypt -- Description and travel -- Early works to 1800
17875,Salta (Argentina)
17876,Costume -- History
17877,Seville (Spain) -- History
17878,Folklore -- England -- Peterborough
17879,"Kimball, Heber C. (Heber Chase), 1801-1868 -- Diaries"
17880,Labor
17881,"National characteristics, Belgian"
17882,Giants
17883,Duck shooting
17884,"Whittier, John Greenleaf, 1807-1892 -- Homes and haunts -- Massachusetts -- Essex County"
17885,"Brownell, Thomas Church, 1779-1865"
17886,"Shelley, Harriet Westbrook, -1816"
17887,Sweden -- Foreign relations -- Great Britain
17888,Alexandrian school
17889,"Verchères, Madeleine de, 1678-1747 -- Poetry"
17890,"Crystal Palace (Sydenham, London, England)"
17891,Almanacs
17892,Scottish Americans
17893,Yosemite Valley (Calif.) -- Guidebooks
17894,Saturn (Planet) -- Photographs from space
17895,Furniture -- Netherlands
17896,"Friedrich Wilhelm, Elector of Brandenburg, 1620-1688 -- Fiction"
17897,"World War, 1914-1918 -- Personal narratives, Australian"
17898,"Balzac, Honoré de, 1799-1850. Comédie humaine"
17899,Nantucket Island (Mass.) -- Fiction
17900,"Benton, Thomas Hart, 1782-1858"
17901,"Detective and mystery stories, Chinese"
17902,Steam-navigation -- History
17903,"Authors, Danish -- 19th century -- Biography"
17904,Didache
17905,"Denmark -- History -- Christian VII, 1766-1808"
17906,Railroad travel -- United States -- Juvenile fiction
17907,"World War, 1914-1918 -- Germany -- Fiction"
17908,Slaves -- Emancipation
17909,"Kimball, Heber C. (Heber Chase), 1801-1868"
17910,"Custine, Delphine de Sabran, marquise de, 1770-1826"
17911,Cats -- Folklore
17912,Choising (Steamship)
17913,"Grandier, Urbain, 1590-1634"
17914,Cowboys -- Poetry
17915,"Cromwell, Oliver, 1599-1658 -- Fiction"
17916,"Boston Massacre, 1770 -- Juvenile fiction"
17917,Charlestown Navy Yard (Mass.) -- History
17918,Kalevipoeg
17919,Cicada (Genus)
17920,Mountain life -- Switzerland -- Fiction
17921,Natural history -- Australia -- Western Australia
17922,Philippines -- Politics and government -- 1898-1935
17923,Forsyte family (Fictitious characters) -- Fiction
17924,Straight-line mechanisms
17925,"Epic poetry, Italian -- History and criticism"
17926,"Homer -- Parodies, imitations, etc."
17927,Italy -- Description and travel -- Early works to 1800
17928,"Frankenstein, Victor (Fictitious character) -- Fiction"
17929,"Government, Resistance to"
17930,Cities and towns -- Europe
17931,Mural painting and decoration
17932,Angels -- Juvenile fiction
17933,"World War, 1914-1918 -- Participation, Jewish"
17934,Iowa Indians
17935,Ohio -- Description and travel
17936,Trees -- Identification
17937,Bjarkarimur
17938,Beetles
17939,Albania
17940,"Stowe, Harriet Beecher, 1811-1896. Uncle Tom''s cabin. Selections"
17941,Dakota language
17942,Missing children -- Juvenile poetry
17943,Inn signs -- England -- History
17944,"Medici, House of"
17945,"M''Clintock, Francis Leopold, Sir, 1819-1907 -- Travel -- Arctic regions"
17946,"Patteson, John Coleridge, 1827-1871"
17947,Women -- Spain -- History
17948,Genetics
17949,"Short stories, French -- Translations into Spanish"
17950,Diplomats
17951,Latin language -- Grammar -- Early works to 1800
17952,Change ringing -- England
17953,Frontier and pioneer life -- New Mexico -- Juvenile fiction
17954,Chemung River Valley (N.Y. and Pa.) -- Fiction
17955,Love -- Juvenile fiction
17956,Trinity -- Early works to 1800
17957,Occitan poetry -- Translations into English
17958,Tannins
17959,Washington (D.C.) -- Juvenile fiction
17960,"Joseph Bonaparte, King of Spain, 1768-1844"
17961,"Notting Hill (London, England) -- Fiction"
17962,Dakota Territory -- Fiction
17963,Perfumes industry
17964,African American youth -- Conduct of life
17965,Great Eastern (Steamship) -- Fiction
17966,"Deschamps, abbé (Claude François), 1745-1791. Cours élémentaire d''éducation des sourds et muèts"
17967,Neckties
17968,Upper Peninsula (Mich.) -- Juvenile fiction
17969,Veterans -- United States -- 19th century -- Fiction
17970,Finnish language -- Foreign words and phrases -- Latin
17971,Hydroplanes -- Juvenile fiction
17972,"Hope-Scott, James Robert, 1812-1873 -- Correspondence"
17973,"Philippines -- History -- Philippine American War, 1899-1902 -- Personal narratives"
17974,Commercial geography
17975,Indians of North America -- West (U.S.) -- Fiction
17976,Bible. Apocrypha
17977,"Children''s literature, English -- Illustrations"
17978,Publishers and publishing -- Juvenile fiction
17979,Babism
17980,Figures of speech
17981,London (England) -- Humor
17982,"Dow, Mary Larcom, 1835-1920"
17983,Motherhood -- Literary collections
17984,"Hill, Rowland, Sir, 1795-1879"
17985,China -- Politics and government -- To 221 B.C.
17986,"Mackay, A. M. (Alexander Murdoch), 1849-1890"
17987,Kennebec County (Me.) -- Description and travel
17988,Prague (Czech Republic) -- History -- 19th century -- Fiction
17989,Cycling -- France
17990,"O''Neil, Owen Rowe"
17991,Brazil -- History -- 1763-1822
17992,Orators -- Great Britain -- Biography
17993,"Custer, George A. (George Armstrong), 1839-1876 -- Fiction"
17994,Lozère (France : Dept.) -- Description and travel
17995,Singers -- United States -- Biography
17996,"World War, 1914-1918 -- Alabama"
17997,"Marne, 1st Battle of the, France, 1914"
17998,Folklore -- Netherlands
17999,Shipwrecks -- North Atlantic Ocean -- History
18000,Villages -- Drama
18001,"Mary, Queen, consort of Louis XII, King of France, 1496-1533 -- Fiction"
18002,Saint John River Valley (Me. and N.B.)
18003,Naples (Italy) -- Description and travel -- Juvenile literature
18004,"Manning, Henry Hatch, 1844-1868"
18005,Hand-railing
18006,Madrid (Spain) -- Social life and customs
18007,"Sermons, Finnish"
18008,"Ahlefeldt, Elise von, 1788-1855"
18009,Stone age -- Europe
18010,Basket making
18011,Cycling -- England
18012,Infants -- Poetry
18013,"United States -- History -- Civil War, 1861-1865 -- Pictorial works"
18014,"Barrie, Margaret Ogilvy"
18015,Italian poetry -- History and criticism
18016,Jews -- America
18017,Indians of South America -- Brazil -- Folklore
18018,Metamorphosis -- Mythology -- Poetry
18019,Dolls
18020,"Boone, Daniel, 1734-1820 -- Fiction"
18021,Guinea pigs
18022,Indians of North America -- Great Lakes Region (North America) -- Folklore
18023,Mormons -- Poetry
18024,Mollusks -- Germany -- Hesse-Nassau
18025,Finance -- Great Britain -- Colonies
18026,"Eliot, Samuel Atkins, 1798-1862"
18027,"Fables, Finnish"
18028,Birds -- England -- London
18029,Fires -- Massachusetts -- Chelsea
18030,Plants -- North America
18031,Blue Ridge Parkway (N.C. and Va.)
18032,"Turgenev, Ivan Sergeevich, 1818-1883 -- Translations into Finnish"
18033,Plants -- Australia
18034,Disasters
18035,"Tourist camps, hostels, etc."
18036,"Macleod, Norman, 1812-1872"
18037,"Serbo-Bulgarian War, 1885 -- Drama"
18038,Women -- Germany -- Social conditions -- Sources
18039,Prisoners -- France -- Fiction
18040,Mental illness -- Personal narratives
18041,"Great Britain -- History -- Commonwealth and Protectorate, 1649-1660"
18042,Nurses
18043,United States -- Economic conditions -- 1918-1945
18044,Philippines -- Social life and customs -- 19th century
18045,"Epic poetry, Greek"
18046,"Monroe, Hugh, 1798-1895 or 1896"
18047,"Inglis, Elsie Maud, 1864-1917"
18048,Indians of North America -- Massachusetts -- History -- 17th century
18049,Paleontology -- Miocene
18050,"Egypt -- History -- Mohammed Ali, 1805-1849 -- Fiction"
18051,"Great Britain -- History -- Stuarts, 1603-1714 -- Biography"
18052,"Northern War, 1700-1721"
18053,Mission Marchand (1896-1899)
18054,Pilgrims (New Plymouth Colony)
18055,Frogs -- Ecuador
18056,Germans -- Foreign countries -- Fiction
18057,"History -- Outlines, syllabi, etc."
18058,Measles
18059,North Dakota -- Guidebooks
18060,Great Britain -- Commerce
18061,Medical parasitology
18062,Ink
18063,Northmen -- Juvenile literature
18064,"India -- History -- Chitral Campaign, 1895 -- Juvenile fiction"
18065,"World War, 1914-1918 -- Reparations"
18066,Burma -- Social life and customs
18067,La Malbaie (Québec)
18068,Holidays -- France
18069,"Leyte Island (Philippines) -- History, Military"
18070,Liverpool (England) -- Description and travel
18071,"Whitman, Walt, 1819-1892 -- Political and social views"
18072,Rabbits
18073,"Childers, Erskine, 1870-1922 -- Diaries"
18074,Frontier and pioneer life -- Australia -- Queensland -- Fiction
18075,New Haven (Conn.) -- Fiction
18076,Hudson River Valley (N.Y. and N.J.) -- Social life and customs -- Juvenile fiction
18077,Murder victims' families -- Fiction
18078,Evidence (Law)
18079,Liberty Bell
18080,Hungary -- History -- 1849-1867 -- Fiction
18081,Culture conflict -- Fiction
18082,Great Britain. Royal Navy -- Biography
18083,"Hamerton, Philip Gilbert, 1834-1894"
18084,"Darío, Rubén, 1867-1916 -- Travel -- Spain -- Andalusia"
18085,Cornwall (England : County) -- Church history
18086,Tumacácori National Historical Park (Ariz.)
18087,Potatoes
18088,Prehistoric peoples -- Switzerland -- Juvenile fiction
18089,Education -- Switzerland -- History -- 16th century
18090,"Liszt, Franz, 1811-1886"
18091,Repentance -- Juvenile fiction
18092,"Anthony, Susan B. (Susan Brownell), 1820-1906 -- Trials, litigation, etc."
18093,English drama -- Translations into Finnish
18094,"Demmler, Fred Adolph, 1888-1918"
18095,Alexandria (Egypt) -- Fiction
18096,Slaves -- Juvenile fiction
18097,Composers -- Austria -- Biography
18098,Great Britain. Army -- Officers -- Fiction
18099,Shellfish fisheries -- Massachusetts
18100,"Ibsen, Henrik, 1828-1906"
18101,Metal-spinning
18102,"Repair ships -- Handbooks, manuals, etc."
18103,Capital
18104,Egyptian literature -- History and criticism
18105,"Aeronautics, Commercial"
18106,English language -- Compound words
18107,"Exposition universelle (1900 : Paris, France)"
18108,Soldiers -- France
18109,Foreign exchange
18110,Jewish question
18111,"Pepys, Samuel, 1633-1703"
18112,"Greece -- History -- Peloponnesian War, 431-404 B.C. -- Fiction"
18113,Kaskaskia (Ill.) -- Fiction
18114,"Schiller, Friedrich, 1759-1805 -- Translations into English"
18115,Home missions -- United States -- Unitarian Church
18116,Sand dunes
18117,Circassia (Russia) -- Social life and customs
18118,Great Britain -- Politics and government -- 1649-1660 -- Pamphlets
18119,Spanish fiction -- Translations into German
18120,"Su, Shi, 1037-1101 -- Fiction"
18121,"Amphibians -- Mexico -- Tehuantepec, Isthmus of"
18122,"Holm, Carl Johan, 1781-1867. Anteckningar öfver fälttågen emot Ryssland åren 1808 och 1809"
18123,Caucasian race
18124,"Tournaments, Medieval -- France"
18125,Plant physiology -- Juvenile literature
18126,Entomologists -- Fiction
18127,Wiltshire (England) -- Description and travel
18128,Baptists -- Doctrines
18129,Church of England -- Doctrines
18130,"Booth, Catherine Mumford, 1829-1890"
18131,Commercial crimes
18132,Biblioteca Nacional de Lisboa
18133,"Cobbett, William 1763-1835"
18134,India -- Foreign relations -- China -- Tibet Autonomous Region
18135,Coverlets
18136,"Swain, Clara A., 1834-1910"
18137,"Hunt, William Holman, 1827-1910"
18138,Women -- Rome -- Biography
18139,Whistle blowing -- Delaware
18140,Nursing -- Religious aspects -- Christianity
18141,"Mammals -- California, Southern"
18142,Princesses -- Juvenile fiction
18143,Coinage -- Ireland
18144,Homestead law -- West (U.S.) -- Juvenile fiction
18145,Birds -- Channel Islands
18146,"Architecture, Domestic -- Japan"
18147,Paiute Indians -- Education
18148,"Hamilton, Alexander, 1757-1804"
18149,New Milford (Conn.) -- History
18150,Kearsarge (Sloop)
18151,"Lawrence, Amos, 1786-1852"
18152,Character -- Juvenile fiction
18153,"Corneille, Pierre, 1606-1684"
18154,"Azorín, 1873-1967"
18155,Palestrina (Italy)
18156,Mogul Empire -- History
18157,"Education, Elementary -- United States"
18158,Lombardy (Italy) -- History -- 16th century -- Fiction
18159,Piety -- Early works to 1800
18160,Women -- History -- 18th century
18161,Singers -- Biography
18162,Java (Indonesia) -- Fiction
18163,Refugees -- Fiction
18164,Caudebec-en-Caux (France)
18165,Mormon Church -- Apologetic works
18166,Actresses -- Great Britain -- Correspondence
18167,Physics -- Textbooks
18168,"Portugal -- History -- Revolution, 1910"
18169,Beggars -- England -- London
18170,Ravenna (Italy) -- History
18171,Indeterminate sentences -- United States
18172,"Psychology, Pathological -- Periodicals"
18173,Shenandoah National Park (Va.) -- Guidebooks
18174,Riots
18175,Ohio River -- Description and travel
18176,Sudan -- History -- 1881-1899 -- Fiction
18177,"Great Britain. Laws, statutes, etc., 1603-1625 (James I)"
18178,Chinese American children
18179,"Pescetti, Orlando, approximately 1556-approximately 1624. Cesare"
18180,Students
18181,"Television -- Handbooks, manuals, etc."
18182,"Great Britain -- History -- Henry I, 1100-1135"
18183,Explosions
18184,Public schools -- Ohio -- Cleveland
18185,"Kaatastaasan, Kagalanggalang Katipunan ng mga Anak ng Bayan (Organization)"
18186,Water-supply -- Egypt
18187,"Ramón y Cajal, Santiago, 1852-1934"
18188,Leg -- Innervation
18189,"Martin, Benjamin, 1705-1782. Essay on electricity"
18190,Argentine poetry
18191,Landscape painting
18192,Antwerp (Belgium) -- History -- 16th century -- Fiction
18193,Copenhagen porcelain
18194,Single men -- Fiction
18195,Punishment -- Early works to 1800
18196,Latin language -- Study and teaching
18197,Ohio River -- History
18198,Danish fiction -- Translations into Dutch
18199,"Huysmans, J.-K. (Joris-Karl), 1848-1907 -- Criticism and interpretation"
18200,Adoptees -- Fiction
18201,Liberia -- Description and travel
18202,Australia -- Gold discoveries -- Fiction
18203,Luddites -- Juvenile fiction
18204,Hamburg (Germany) -- Fiction
18205,Seafaring life -- Dictionaries -- German
18206,Consecration of cemeteries -- Pennsylvania -- Gettysburg
18207,"Great Britain. Army. Lancers, 17th -- History"
18208,American periodicals -- Bibliography
18209,Atlantic salmon fisheries -- Maine
18210,Plato. Symposium
18211,Women -- California
18212,Athos (Greece) -- Description and travel
18213,Great Britain. Army -- Cavalry
18214,"Great Britain -- History -- John, 1199-1216 -- Fiction"
18215,Charades
18216,Psychotherapy patients -- Fiction
18217,Teachers -- Germany
18218,Explorers -- Portugal -- Poetry
18219,Salisbury Cathedral
18220,Jeeves (Fictitious character) -- Fiction
18221,Legislators -- United States -- Biography -- Juvenile literature
18222,Great Britain -- Court and courtiers -- Early works to 1800
18223,"South African War, 1899-1902 -- Medical care"
18224,Connecticut -- History
18225,Louisiana -- Social life and customs -- Fiction
18226,Cholera -- France -- Paris -- History -- 19th century
18227,Philippines -- History -- 1898-1946 -- Fiction
18228,Fraternal insurance -- United States
18229,Lutheran Church -- Sermons
18230,Paleontology -- Mexico
18231,Firearms -- Catalogs
18232,Esperanto literature -- Periodicals
18233,Social movements -- Finland -- History -- 20th century
18234,"Tales -- Africa, West"
18235,New York (N.Y.) -- Social conditions
18236,Opera -- England -- London
18237,"Great Britain. Army. Royal Lancers, 12th"
18238,Intellectuals -- France -- Fiction
18239,Gifted children -- Juvenile fiction
18240,"Slide-rule -- Handbooks, manuals, etc."
18241,Second Advent -- Fiction
18242,"Campaign literature, 1880 -- Democratic"
18243,Palaces -- Spain -- Granada
18244,"Quental, Antero de, 1842-1891 -- Correspondence"
18245,Table-talk
18246,Musicians -- Italy
18247,Women -- Portugal
18248,Paleontology -- Jurassic
18249,Women in church work -- Methodist Church
18250,Hungary -- History -- 19th century -- Juvenile fiction
18251,Virginia -- Politics and government
18252,French essays -- Translations into Finnish
18253,Natural theology
18254,"Competition, International"
18255,"Dickens, Charles, 1812-1870 -- Readings"
18256,"Petrarca, Francesco, 1304-1374"
18257,Barometers -- Early works to 1800
18258,Horses -- England
18259,Emperors -- France -- Biography
18260,Etiquette -- Humor
18261,Beetles -- Juvenile fiction
18262,Faith and reason -- Christianity
18263,Ontario -- Social life and customs
18264,Civil disobedience
18265,English language -- Dictionaries -- Swedish
18266,Children -- Turkey -- Juvenile literature
18267,"Greece -- History -- Macedonian expansion, 359-323 B.C. -- Juvenile literature"
18268,"Photographic reproduction of plans, drawings, etc."
18269,Haddock family
18270,Peasants -- Spain -- Galicia (Region) -- Social conditions
18271,Italy -- History -- 476-774 -- Fiction
18272,Swallows
18273,Landscape architecture
18274,Jews -- Spain -- Castile -- Drama
18275,"Fletcher, Andrew, 1655-1716"
18276,India -- Poetry
18277,Land tenure -- Fiction
18278,"Toscana, Luise von, 1870-1947"
18279,Mockingbirds
18280,Express service -- Juvenile fiction
18281,"Hauge, Hans Nielsen, 1771-1824 -- Fiction"
18282,"Galsworthy, John, 1867-1933 -- Criticism and interpretation"
18283,Birds -- Classification
18284,Germany. Verfassung (1919)
18285,"Cleopatra, Queen of Egypt, -30 B.C. -- Drama"
18286,"Children''s stories, Danish -- Translations into French"
18287,Roads -- Great Britain
18288,Agricultural machinery
18289,Socialism -- Europe
18290,Working class -- Dwellings
18291,"Great Britain -- History -- Wars of the Roses, 1455-1485 -- Juvenile fiction"
18292,Mikir (Indic people)
18293,Philosophers -- Germany -- Biography
18294,Women heroes
18295,Euthenics
18296,"Georg V, King of Hannover, 1819-1878 -- Fiction"
18297,"Burke and Wills Expedition, (1860-1861)"
18298,"Ivories, Medieval"
18299,Man-woman relationships -- England -- Fiction
18300,Mutiny
18301,Morocco -- Foreign relations -- Portugal
18302,"Longman, Brown, Green, and Longmans -- Catalogs"
18303,"Mythology, Roman -- Juvenile literature"
18304,Coroners -- Great Britain
18305,"Finance, Public -- Great Britain -- History -- 1688-1815"
18306,Geology -- Scotland
18307,"Wells, H. G. (Herbert George), 1866-1946. God the invisible king"
18308,"Ross, Betsy, 1752-1836"
18309,"Philosophy, Modern -- History"
18310,"Carlota, Empress, consort of Maximilian, Emperor of Mexico, 1840-1927 -- Drama"
18311,"Geometry, Projective"
18312,Children -- Netherlands -- Juvenile literature
18313,"Mexico -- History -- European intervention, 1861-1867 -- Fiction"
18314,Botanical gardens -- Europe
18315,Children -- Alaska -- Juvenile literature
18316,Poetry -- Juvenile fiction
18317,"Poland -- History -- John III Sobieski, 1674-1696 -- Fiction"
18318,"Poincaré, Henri, 1854-1912"
18319,Chinese language -- Semantics
18320,Bushrangers -- Australia
18321,"Finland -- History -- Civil War, 1918 -- Poetry"
18322,Judaism -- Doctrines
18323,"Kitchener, Horatio Herbert Kitchener, Earl, 1850-1916"
18324,Fishing -- Great Britain
18325,Natural history -- Australia -- New South Wales
18326,Americans -- Philippines -- Fiction
18327,Prisoners of war -- Fiction
18328,"Wrede, Mathilda, 1864-1928"
18329,Wakarusa River Valley (Kan.)
18330,Nakimu Caves (B.C.)
18331,English literature -- Catholic authors -- History and criticism
18332,Princeton University -- Fiction
18333,"Abreu, Brás Luís de, 1692-1756 -- Fiction"
18334,Prophecies -- Fiction
18335,Buddhism -- Drama
18336,"Library of Congress -- Handbooks, manuals, etc."
18337,Togo -- Description and travel
18338,God (Christianity) -- Attributes
18339,"Malachy, Saint, 1094?-1148"
18340,Great Britain. Army. North Lincolnshire Regiment of Foot
18341,"World War, 1914-1918 -- Prisoners and prisons, French"
18342,Ten commandments
18343,Railroads -- Illinois -- Drama
18344,Great Britain. Army. King's Liverpool Regiment
18345,Niue
18346,Mormon women
18347,United States -- Politics and government -- 1845-1861
18348,"Slater, J. Atwood -- Correspondence"
18349,Women and literature -- Great Britain -- History
18350,"Political satire, Spanish"
18351,Bohemia (Czech Republic) -- History
18352,Archers -- Juvenile fiction
18353,Indians of North America -- Games
18354,American poetry -- History and criticism
18355,"Grant, Ulysses S. (Ulysses Simpson), 1822-1885 -- Juvenile fiction"
18356,Cuba -- Social life and customs
18357,"Corneille, Pierre, 1606-1684 -- Bibliography"
18358,Indian art -- North America
18359,Traveling theater -- Fiction
18360,Farms -- Juvenile fiction
18361,Dialectic -- Early works to 1800
18362,Italy -- Emigration and immigration
18363,"Jay, William, 1789-1858"
18364,Cholera -- Periodicals
18365,Sexual selection in animals
18366,Greek language -- Grammar
18367,Teenagers -- Fiction
18368,Dumfries and Galloway (Scotland) -- Fiction
18369,"Short stories, Russian -- Translations into Spanish"
18370,"Tower of London (London, England) -- Guidebooks"
18371,Prairies -- North America -- Juvenile fiction
18372,Morphology (Animals) -- History
18373,Political corruption -- Alaska -- Fiction
18374,Textile industry -- Fiction
18375,Russian literature -- 19th century -- History and criticism
18376,"Pilate, Pontius, active 1st century -- Fiction"
18377,"Catherine de Médicis, Queen, consort of Henry II, King of France, 1519-1589"
18378,Theodicy
18379,Natural history -- Australia -- Dunk Island (Qld.)
18380,English language -- Phonetics
18381,Wills -- United States
18382,Earthquakes -- Portugal -- Valença
18383,Marken Island (Netherlands)
18384,Legends -- History and criticism
18385,Bible. Epistles of Paul -- Commentaries
18386,"Poitiers, Diane de, Duchess of Valentinois, 1499-1566"
18387,Love songs
18388,Folklore -- Laos
18389,Pets -- Juvenile literature
18390,Stevens family
18391,Embryology -- England -- History -- 17th century
18392,"Therapeutics, Physiological"
18393,Months -- Poetry
18394,"Monmouth, James Scott, Duke of, 1649-1685 -- Fiction"
18395,Jesus Christ -- Natures
18396,"Virginia -- History -- Revolution, 1775-1783"
18397,Saint Petersburg (Russia) -- Officials and employees -- Fiction
18398,"Wells, H. G. (Herbert George), 1866-1946 -- Criticism and interpretation"
18399,France -- Colonies -- Indochina -- Fiction
18400,Industrial engineering
18401,National Gallery (Great Britain)
18402,Cuba -- Social life and customs -- Pictorial works
18403,Dixieland music
18404,Italian language -- Readers
18405,"Madison, Dolley, 1768-1849 -- Juvenile fiction"
18406,"Elizabeth I, Queen of England, 1533-1603 -- Relations with courts and courtiers"
18407,Acculturation -- Case studies
18408,West Lake (China) -- History -- Fiction
18409,Radio broadcasting -- Juvenile fiction
18410,Slavery -- Connecticut
18411,Rome -- History -- Humor
18412,Berkshire (England) -- History
18413,Customs unions -- Germany -- History
18414,Glastonbury Abbey -- Miscellanea
18415,"Ojeda, Alonso de, approximately 1466-approximately 1515"
18416,Armor -- England
18417,English literature -- 19th century -- Periodicals
18418,"Nicholas II, Emperor of Russia, 1868-1918 -- Fiction"
18419,African Americans -- Georgia -- Biography
18420,Fossil Butte National Monument (Wyo.)
18421,"Dühring, E. (Eugen), 1833-1921"
18422,Frontier and pioneer life -- Oregon
18423,Hotels -- Fiction
18424,New York (State) -- Poetry
18425,Critics -- Fiction
18426,Church of England -- Missions
18427,Anecdotes -- Germany
18428,Aspleniaceae
18429,South Africa -- History -- Fiction
18430,"Civilization, Assyro-Babylonian -- Sources"
18431,Swamps -- Fiction
18432,Criminals -- West (U.S.) -- History
18433,Wyandot Indians
18434,Locomotives -- Maintenance and repair
18435,Latin drama (Comedy) -- Translations into English
18436,Great Britain. Parliament -- Biography -- Portraits
18437,Christianity and other religions -- Islam
18438,Flemings -- Folklore
18439,California -- Politics and government
18440,New Mexico -- Social life and customs -- 19th century -- Juvenile fiction
18441,Surveyors -- Juvenile fiction
18442,"Pennell, Elizabeth Robins, 1855-1936"
18443,Paragrammatism
18444,"Athaliah, Queen of Judah -- Drama"
18445,Villars-le-Grand (Switzerland) -- Description and travel
18446,Wild flower gardening -- Great Britain
18447,Sewerage
18448,Russia -- Social conditions -- 1801-1917 -- Fiction
18449,Saint Lawrence Island (Alaska)
18450,"James I, King of England, 1566-1625"
18451,"Burney, Fanny, 1752-1840 -- Fiction"
18452,United States. Bureau of Mines -- Juvenile fiction
18453,Children -- Juvenile poetry
18454,"Didactic poetry, Greek -- Translations into Latin"
18455,"Short stories, Polish -- Translations into English"
18456,Labor -- Philippines
18457,"Boy Scouts -- United States -- Handbooks, manuals, etc."
18458,Alabama (Screw sloop)
18459,Bigamy -- Fiction
18460,Students -- United States
18461,Aztecs -- Poetry
18462,"Mission San Xavier del Bac (Tucson, Ariz.)"
18463,"Gordon, Jane Gordon, Duchess of, 1748-1812"
18464,Tales -- Italy
18465,Near-death experiences -- Religious aspects
18466,Maori language -- Vocabulary
18467,Christian martyrs -- Italy -- Rome -- Drama
18468,Nicaragua Canal (Nicaragua)
18469,Bridges -- Accidents
18470,Law -- Humor
18471,Chinese language -- Dialects
